"","AE-num","Total Tissue","Total SR Tissue","divided","logscaled_tissue","logscaled_tissue_sr","logscaled_tissue_std","logscaled_tissue_sr_std"
"642","AE1905",295353913,117508135,0.397855351928248,19.5036849003178,18.5820181231945,-0.478816158586786,-1.07655533707569
"643","AE1906",139315429,37264839,0.267485369477633,18.7522511935641,17.4335607858807,-1.65075028720212,-2.22501267438945
"644","AE1907",696323582,332341027,0.477279580343151,20.3613250269251,19.6216721894414,0.858757236654333,-0.0369012708287721
"645","AE1908",797476885,303518271,0.380598205050169,20.4969634078772,19.5309523676403,1.07029851615674,-0.127621092629874
"646","AE1909",210154872,113952588,0.542231483455687,19.1633553025871,18.5512930251137,-1.00959334754414,-1.10728043515644
"647","AE191",330493897,174027366,0.526567563212824,19.6160987511249,18.9747231206743,-0.303495798179927,-0.683850339595844
"648","AE1910",706608434,281563608,0.398471903888993,20.3759872288498,19.4558689409423,0.881624370084422,-0.202704519327846
"649","AE1913",435414225,170388752,0.391325643988779,19.8918083773381,18.9535931607911,0.126500244908086,-0.704980299479062
"650","AE1914",183540149,57977921,0.315886858084658,19.027943997167,17.8755728236228,-1.2207804806151,-1.7830006366474
"651","AE1915",209365434,93125110,0.44479696681927,19.1595917711417,18.3494544158714,-1.0154629417683,-1.30911904439881
"652","AE1916",466233006,198359929,0.425452352037041,19.9601960800007,19.1055937616501,0.233157534842766,-0.552979698620086
"653","AE1918",670453582,294362810,0.439050245837899,20.3234650293559,19.5003236121111,0.799710879188868,-0.158249848159071
"654","AE1919",247626655,101392994,0.409459127087914,19.3274327464538,18.4345145540322,-0.753698576687829,-1.22405890623799
"655","AE192",273444307,147114097,0.538003875867856,19.4266085283778,18.8067190137468,-0.599024275383325,-0.851854446523338
"656","AE1921",380411761,108273321,0.284621381619166,19.7567648056129,18.5001693381334,-0.0841133716124799,-1.15840412213679
"657","AE1924",203577185,71489117,0.35116467987314,19.1315557784049,18.0850557862889,-1.0591878058814,-1.57351767398122
"658","AE1925",356087324,149667357,0.420310825217693,19.6906865508719,18.8239257694999,-0.187168852347843,-0.834647690770223
"659","AE1926",270889876,82114656,0.303129290811887,19.4172229346331,18.2236270724982,-0.613662023900397,-1.43494638777193
"660","AE1928",187700571,88578876,0.471915857943767,19.0503585436405,18.2994039672842,-1.18582281002653,-1.35916949298595
"661","AE193",639988370,396772836,0.619968822245942,20.2769605622779,19.7988744733704,0.727182628709794,0.140301013100205
"662","AE1930",1141275600,727975312,0.637861102086122,20.8554124211662,20.405777693498,1.62933470027566,0.747204233227857
"663","AE1931",338032967,112402391,0.332519020252838,19.638653984194,18.5375957674396,-0.268318713129043,-1.12097769283055
"664","AE1932",407505525,209149009,0.513242143158673,19.8255650488355,19.1585575176151,0.0231873155471842,-0.500015942655062
"665","AE1933",451653308,206243506,0.456641194356092,19.9284254257888,19.1445680966228,0.183608102038945,-0.5140053636474
"666","AE1934",710219323,224090138,0.315522446014891,20.3810843859319,19.2275589306631,0.889573883514246,-0.43101452960702
"667","AE1935",339926624,140244677,0.412573382307353,19.6442403405191,18.7588991479926,-0.259606245784097,-0.89967431227753
"668","AE1936",595744870,302033286,0.506984283389633,20.2053230629115,19.5260477878086,0.615456963968438,-0.132525672461591
"669","AE1938",268605668,109814132,0.408830285740657,19.4087549438412,18.5142997854972,-0.626868681148592,-1.14427367477293
"670","AE1939",433521418,136861672,0.315697601819525,19.8874517601155,18.734481280278,0.119705675590033,-0.924092179992212
"671","AE194",535408117,274651251,0.512975508363464,20.0985398495632,19.4310126726306,0.448918131651792,-0.227560787639594
"672","AE1940",367779743,120170083,0.32674470328291,19.7229947924894,18.6044186555754,-0.13678099957151,-1.05415480469473
"673","AE1942",371028770,72842441,0.196325586827135,19.7317901647349,18.1038093240689,-0.123063759027595,-1.55476413620129
"674","AE1943",602299855,222930492,0.370132069847501,20.2162659772701,19.2223705857701,0.63252350581783,-0.436202874500037
"675","AE1944",337109601,141885867,0.42088942759005,19.6359186609616,18.7705335388614,-0.272584716397245,-0.888039921408802
"676","AE1945",261031272,137518922,0.526829298828226,19.3801507742015,18.7392720801483,-0.671479672537607,-0.91930138012182
"677","AE1948",480530576,178152594,0.370741432278807,19.990401418065,18.9981510106735,0.280265704499984,-0.660422449596649
"678","AE1949",345629325,200521871,0.580164518736945,19.660877443725,19.1164338810561,-0.233659061257966,-0.542139579214042
"679","AE195",508187222,257992398,0.507671950082995,20.04636048489,19.3684406773355,0.367539325084614,-0.290132782934656
"680","AE1950",395767339,184779201,0.466888453875169,19.7963370687789,19.0346721621365,-0.022396569007026,-0.623901298133686
"681","AE1952",441750426,230019523,0.520700172454389,19.90625563351,19.2536747458938,0.149032149480015,-0.404898714376324
"682","AE1953",311940454,155150779,0.497373062744853,19.558322874995,18.8599079697935,-0.393602910009873,-0.798665490476634
"683","AE1954",263786954,108617278,0.411761371640843,19.3906523428927,18.5033410504153,-0.655101452286746,-1.15523240985484
"684","AE1955",350828997,170662061,0.486453692423833,19.6758094746813,18.9551959076434,-0.210371103145374,-0.703377552626752
"685","AE1956",803939998,211454171,0.263022329435088,20.5050351950051,19.1695188473917,1.08288725516203,-0.489054612878463
"686","AE1957",850951167,247893998,0.291314011441975,20.5618653018124,19.3285117853368,1.17151934752333,-0.330061674933398
"687","AE1958",523256691,202880764,0.387727032428908,20.0755827065952,19.1281289949789,0.413114228928347,-0.530444465291247
"688","AE1959",273380409,136066761,0.497719501912077,19.4263748227737,18.7286562129593,-0.599388762058616,-0.929917247310891
"689","AE196",227809159,126632225,0.555869770802323,19.2440188144904,18.6567975771482,-0.883790736237382,-1.00177588312196
"690","AE1962",406049884,183858986,0.45279901126631,19.8219865770136,19.0296796413189,0.0176063398486996,-0.628893818951298
"691","AE1963",511000007,174907022,0.34228379570257,20.0518801618666,18.9797650878393,0.376147799484535,-0.678808372430894
"692","AE1964",656650845,294330206,0.448229387415164,20.3026629968293,19.5002128447021,0.767268081316712,-0.158360615568047
"693","AE1965",466231164,141284762,0.303035860554358,19.9601921291786,18.7662880003674,0.233151373150587,-0.892285459902763
"694","AE1966",460976257,292585568,0.634708542049705,19.9488570963808,19.4942677220256,0.215473284364618,-0.164305738244569
"695","AE1967",507968909,269501568,0.530547368598892,20.0459308009139,19.4120847664782,0.366869191030745,-0.246488693791943
"696","AE1968",254676114,134471252,0.528008888968676,19.3555031546333,18.7168609943836,-0.709920038336478,-0.941712465886547
"697","AE1969",420899790,202112667,0.480191893181985,19.8579053348098,19.1243358573024,0.0736251446222587,-0.5342376029678
"698","AE197",485392556,224938958,0.463416579466456,20.0004685153337,19.231339625583,0.295966324207668,-0.427233834687144
"699","AE1970",234933811,89020081,0.378915578907457,19.274814377117,18.3043725314595,-0.835762053829899,-1.35420092881071
"700","AE1971",292811330,121432186,0.414711363798662,19.495039034658,18.6148665250091,-0.492300229033784,-1.04370693526105
"701","AE1973",615595116,328124059,0.533019269438128,20.2381000261743,19.6089023234965,0.666575833849883,-0.0496711367736369
"702","AE1974",885917121,291640381,0.329196009521527,20.6021339613046,19.4910320293068,1.23432224809626,-0.167541430963355
"703","AE1975",649166853,304019705,0.468322902802309,20.2912003340757,19.5326030763488,0.749390941171097,-0.125970383921385
"704","AE1976",355163122,166237668,0.468060048193855,19.6880877404941,18.9289290573053,-0.191221950509698,-0.729644402964817
"705","AE1977",737515567,187570789,0.25432790491865,20.4187977537521,19.0496668734573,0.948391557590151,-0.608906586812886
"706","AE1978",236710532,90348446,0.381683253536011,19.2823485686359,18.319184375076,-0.824011747591106,-1.33938908519421
"707","AE1979",407905664,200421732,0.491343341582038,19.8265464899477,19.1159343644092,0.0247179686497568,-0.542639095860936
"708","AE198",293058989,155923523,0.53205507714353,19.4958844743627,18.8648762078288,-0.490981683385978,-0.793697252441373
"709","AE1980",691552012,225545055,0.326143299544041,20.3544489224372,19.234030497393,0.848033281302185,-0.424542962877148
"710","AE1981",408562027,180531915,0.441871498253556,19.8281543016189,19.0114181345118,0.0272255077087478,-0.647155325758345
"711","AE1982",302716541,146421122,0.483690522877638,19.5283074173619,18.801997425041,-0.440414942621798,-0.856576035229168
"712","AE1984",200180025,109214118,0.545579500252335,19.1147276446427,18.5088208986327,-1.08543292118503,-1.14975256163747
"713","AE1985",498212699,238141246,0.477991120013583,20.0265376502306,19.28837452619,0.33662368175587,-0.370198934080205
"714","AE1986",401425633,131281932,0.327039235185064,19.8105328512811,18.692857721274,-0.000256862141011193,-0.965715738996143
"715","AE1987",430237525,156461994,0.363664220130497,19.8798479978651,18.8683236886114,0.107846867012485,-0.790249771658734
"716","AE1988",442115489,117922591,0.266723500836226,19.9070816932427,18.5855389586877,0.150320470172001,-1.07303450158251
"717","AE1989",291996352,106288713,0.364006989374991,19.4922518670038,18.4816696570537,-0.496647088732394,-1.17690380321643
"718","AE199",293833245,130781051,0.44508595683242,19.4985229705101,18.6890351164621,-0.486866691397228,-0.969538343808048
"719","AE1990",141118732,60233421,0.426827963561917,18.7651121649216,17.9137379223443,-1.63069234845707,-1.74483553792585
"720","AE1991",328667360,159539479,0.485413212312899,19.61055673343,18.8878019668032,-0.312139115108035,-0.77077149346695
"721","AE1995",216064325,114396677,0.529456572712779,19.1910867222405,18.5551825892853,-0.966343494849644,-1.10339087098487
"722","AE1996",222689511,99657199,0.447516358325471,19.2212890318817,18.4172468448637,-0.919240048313374,-1.2413266154065
"723","AE20",1349573208,667030215,0.494252709705541,21.023054237191,20.318345902704,1.89078845702993,0.659772442433801
"724","AE200",685047911,347492990,0.507253557627446,20.3449993368463,19.6662550501038,0.833295731261927,0.00768158983361555
"725","AE2000",157981755,58863655,0.37259780409453,18.87799010964,17.8907343953419,-1.45464818834758,-1.7678390649283
"726","AE2001",533757730,166794206,0.312490473908453,20.0954526048378,18.9322713110746,0.444103272503879,-0.726302149195591
"727","AE2003",556237000,125456701,0.225545407802789,20.1367050203851,18.6474712450536,0.508440436558618,-1.01110221521656
"728","AE2005",402017814,120761829,0.300389248422708,19.8120069590343,18.6093308084318,0.00204215262195227,-1.04924265183832
"729","AE2006",342782331,119864473,0.349681013750968,19.6526062001856,18.6018722708363,-0.246558871983389,-1.05670118943387
"730","AE2007",174605837,69113886,0.39582803866975,18.9780416315097,18.0512662236866,-1.29860808521512,-1.60730723658356
"731","AE2009",275333196,118583794,0.430691960587273,19.4334925440277,18.5911303910091,-0.588287981802773,-1.06744306926105
"732","AE201",599573813,357830611,0.596808271544708,20.2117296491229,19.6955702787612,0.625448659791455,0.0369968184910254
"733","AE2010",218349027,64017273,0.293187809808743,19.2016053817375,17.974663495535,-0.949938619820624,-1.68390996473514
"734","AE2011",251620044,119148255,0.473524497913211,19.3434307457541,18.5958791159968,-0.728748137013595,-1.06269434427333
"735","AE2012",752230767,257761912,0.342663346552535,20.4385537058495,19.3675468951184,0.979202891042622,-0.291026565151786
"736","AE2013",755555654,299821398,0.396822386825789,20.4429640020864,19.5186975153353,0.986081178017054,-0.139875944934912
"737","AE2014",1171574756,512394930,0.437355727729593,20.8816146260828,20.0546062333243,1.67019959349338,0.396032773054155
"738","AE2015",259936487,98797754,0.38008420880136,19.3759478783692,18.4085854296662,-0.678034498360184,-1.24998803060398
"739","AE2016",355802626,145950497,0.410200730221704,19.6898867137196,18.7987780605344,-0.188416276368993,-0.859795399735785
"740","AE2017",172689568,59334035,0.343587836180122,18.9670061359653,17.898693645361,-1.31581901645028,-1.75987981490914
"741","AE2018",392714720,203597177,0.518435308460044,19.7885940029303,19.1316539771221,-0.0344726351277853,-0.526919483148043
"742","AE2019",389808429,79513378,0.203980653276228,19.7811659687136,18.1914358421972,-0.0460573787036408,-1.46713761807298
"743","AE2020",671334619,288659599,0.429978718258234,20.3247782576672,19.4807586937251,0.801758986776757,-0.177814766545016
"744","AE2023",271847405,161940169,0.595702464034924,19.4207514558053,18.9027374978181,-0.608158951110251,-0.755835962452072
"745","AE2024",315342153,163427394,0.518254196101718,19.5691688073015,18.9118793762773,-0.37668762112619,-0.746694083992865
"746","AE2025",469688452,147139366,0.313270137627314,19.9675801647891,18.8068907636376,0.24467373500035,-0.851682696632584
"747","AE2026",661005780,85906505,0.129963318928921,20.3092731421045,18.2687701116775,0.777577247346247,-1.38980334859265
"748","AE2027",1026868562,619435784,0.603227917303792,20.7497797772292,20.2443195958721,1.46459029313355,0.585746135601929
"749","AE2028",1095044601,545033682,0.497727381608267,20.8140609308922,20.1163581525527,1.56484301952503,0.457784692282561
"750","AE203",838278533,321793927,0.3838747079069,20.5468609815026,19.5894219203743,1.14811864711584,-0.0691515398958531
"751","AE2030",552236837,205272097,0.371710257713214,20.1294875647609,19.1398469594545,0.497184110828518,-0.518726500815665
"752","AE2032",379561292,72983808,0.192284644241331,19.7545266490054,18.1057481662904,-0.0876039950565315,-1.55282529397976
"753","AE2033",564947004,256804822,0.454564446190071,20.1522424864813,19.3638269068624,0.53267262980025,-0.294746553407806
"754","AE2037",435713198,103590775,0.237749913189455,19.8924947821139,18.4559588394234,0.127570760078722,-1.20261462084674
"755","AE2039",587268303,217767997,0.370815172362538,20.1909923483228,19.1989408201094,0.593106817358092,-0.459632640160803
"756","AE2040",582254973,270688234,0.464896388270092,20.182419007697,19.4164782885494,0.579735856772485,-0.242095171720774
"757","AE2041",347100296,133640107,0.385018706523949,19.6651243336118,18.710660976111,-0.227035622418117,-0.947912484159169
"758","AE2042",530706430,202496031,0.381559407524043,20.0897195637978,19.1262308443188,0.43516203604464,-0.532342615951376
"759","AE2043",703675239,145491687,0.206759708081756,20.3718274994483,18.795629508923,0.875136866519447,-0.86294395134717
"760","AE2044",292888876,54344872,0.185547750198611,19.4953038322444,17.8108608156542,-0.491887251380671,-1.84771264461599
"761","AE2045",310584354,151688382,0.488396727157737,19.5539660939394,18.8373388560201,-0.400397734841508,-0.821234604250066
"762","AE2048",265895622,58995340,0.221874055526947,19.3986143912413,17.8929690156998,-0.642683861606997,-1.76560444457034
"763","AE205",839688567,290330241,0.345759430829549,20.5485416274841,19.4865295951161,1.1507397783829,-0.172043865154106
"764","AE2051",664234179,365222800,0.549840420060648,20.3141453244809,19.7160181362807,0.785175890787967,0.0574446760105145
"765","AE2052",229959357,24162434,0.105072628116628,19.253413142577,17.0003096709896,-0.869139365662578,-2.6582637892806
"766","AE2053",894764979,239665200,0.267852682687528,20.6120716484594,19.2947535073879,1.2498210401142,-0.363819952882246
"767","AE2054",257805541,49086665,0.190401900632539,19.3677161416441,17.7090979672832,-0.690872694356911,-1.94947549298698
"768","AE2055",442491099,166037924,0.375234494829917,19.9079309069557,18.9277267780596,0.151644901753678,-0.730846682210538
"769","AE206",410574509,127869010,0.311439232580316,19.8330679783034,18.6665169385192,0.0348888655694535,-0.992056521750993
"770","AE2060",670452047,157831818,0.235411046481599,20.3234627398585,18.8770405810314,0.799707308494394,-0.781532879238726
"771","AE2062",485057396,180731061,0.372597268880733,19.9997777841679,19.0125206334303,0.294889061610089,-0.646052826839818
"772","AE2064",504875105,152998977,0.303043218975909,20.0398216398201,18.8459417930598,0.357341358676848,-0.812631667210316
"773","AE2065",801491268,272497517,0.339988129477663,20.5019846353819,19.4231400600995,1.07812961000755,-0.23543340017071
"774","AE2065-T09-7120",801491268,272497517,0.339988129477663,20.5019846353819,19.4231400600995,1.07812961000755,-0.23543340017071
"775","AE2067",229913689,73985965,0.32179886861804,19.2532145312405,18.1193859710181,-0.869449119406011,-1.53918748925202
"776","AE2068",430532761,173166530,0.402214525086977,19.8805339788205,18.9697642906147,0.108916721193854,-0.688809169655433
"777","AE2069",364437791,164681897,0.451879308531974,19.7138664254372,18.9195262741098,-0.151017577982792,-0.739047186160353
"778","AE2070",282327930,102319394,0.362413290105587,19.4585798256305,18.4436097926215,-0.549161920195099,-1.21496366764862
"779","AE2073",253633585,127111688,0.501162683167531,19.3514012047242,18.660576691019,-0.716317429149684,-0.997996769251125
"780","AE2077",492607346,148474212,0.301404786602594,20.0152229562476,18.8159218445613,0.318977313334554,-0.84265161570884
"781","AE2079",397382589,88653596,0.223093810483982,19.8004100748424,18.3002471536776,-0.0160443189429749,-1.35832630659258
"782","AE2080",333492136,84852259,0.254435561862844,19.625129842832,18.2564221727433,-0.289410930153404,-1.4021512875269
"783","AE2081",274052322,89843524,0.32783347115738,19.4288296023269,18.3135800929146,-0.595560294010431,-1.34499336735559
"784","AE2082",676451303,213470477,0.315574049533614,20.3323710192443,19.1790091000408,0.813600638731849,-0.479564360229358
"785","AE2083",331313426,171272177,0.516949098827042,19.6185753916527,18.958764527452,-0.299633235810337,-0.699808932818123
"786","AE2084",254862899,148881195,0.584161898746981,19.3562363075562,18.8186591968647,-0.708776614872551,-0.839914263405505
"787","AE2085",318061739,114250415,0.359208295091413,19.5777560696989,18.5539032201171,-0.363294948180489,-1.10467024015305
"788","AE2086",192855971,69504682,0.360396837285375,19.0774542040267,18.0569046751724,-1.1435644858943,-1.60166878509772
"789","AE2089",346819321,115857791,0.334058064198794,19.6643145135449,18.5678740573367,-0.228298615768015,-1.09069940293345
"790","AE2091",210563426,69883287,0.331887110347454,19.1652974768655,18.0623370799029,-1.0065643373997,-1.59623638036722
"791","AE2094",110631350,53347000,0.482205089244595,18.5217140607749,17.7923283017036,-2.01029542258864,-1.8662451585666
"792","AE2095",741302636,290738574,0.392199568544364,20.4239195155359,19.4879350502246,0.956379444451158,-0.170638410045609
"793","AE2098",353612885,124261456,0.351405339768657,19.6837133275435,18.637898419898,-0.198044274000621,-1.02067504037218
"794","AE2099",194932475,139736311,0.716844697118836,19.0881637745073,18.7552677117134,-1.12686186657312,-0.903305748556808
"795","AE21",2364796228,953529976,0.403218664132612,21.583957693656,20.6756814203711,2.76557208409056,1.01710796010094
"796","AE2102",283683391,140664685,0.495850971409179,19.4633693538284,18.7618894955552,-0.541692184003227,-0.896683964714943
"797","AE2103",757793585,281942973,0.372057745777829,20.4459215912187,19.4572153850482,0.990693826626533,-0.201358075221941
"798","AE2105",373440104,162595361,0.435398767455356,19.7382681855543,18.9067752245357,-0.112960653968699,-0.751798235734474
"799","AE2106",750295303,319237595,0.425482598283039,20.4359774243338,19.5814461954266,0.975184928837771,-0.0771272648435621
"800","AE2107",521654869,310501328,0.595223674601607,20.0725167566792,19.5536987363013,0.408332581111902,-0.104874723968877
"801","AE2109",400472844,173180202,0.432439314162336,19.8081565169304,18.9698432403997,-0.00396298724777654,-0.688730219870469
"802","AE2110",348212236,99032280,0.284402067938819,19.6683227254047,18.4109564155587,-0.222047418581878,-1.24761704471144
"803","AE2113",539784453,184674858,0.342127041587839,20.1066804567255,19.0341073124604,0.46161420221053,-0.624466147809753
"804","AE2114",656758353,331573091,0.504863150176028,20.3028267051396,19.619358828958,0.767523400387714,-0.0392146313121744
"805","AE2115",753121924,396449871,0.526408617736641,20.4397376903196,19.7980601622948,0.981049430259347,0.139486702024651
"806","AE2117",604176661,313530700,0.518938781052981,20.219377198233,19.5634078398775,0.637375758245832,-0.0951656203926463
"807","AE2118",874145142,421313013,0.481971463041088,20.5887569861939,19.8588866142007,1.21345955118907,0.200313153930526
"808","AE2119",948731888,289489930,0.30513355107128,20.6706367961098,19.4836310702618,1.34115909783248,-0.174942390008355
"809","AE2120",746236200,352164722,0.471921252279104,20.4305527300378,19.6796095843304,0.966724589188884,0.0210361240602408
"810","AE2121",768490656,424192670,0.551981558510973,20.4599389621182,19.8656983203605,1.01255528320343,0.207124860090299
"811","AE2122",610196838,305625121,0.500863167370264,20.2292921483258,19.5378698141034,0.652839089598809,-0.120703646166811
"812","AE2125",40535838,12876785,0.317664211111165,17.5176970296823,16.370936635681,-3.57615787176172,-3.28763682458913
"813","AE2127",627716243,360880595,0.574910397849941,20.2575987799643,19.7040576998106,0.696986041465695,0.0454842395403992
"814","AE2128",642113124,319108744,0.496966550087209,20.2802750517393,19.5810424929414,0.732351898179465,-0.0775309673288023
"815","AE2129",1031996505,618053857,0.598891424540241,20.7547611173721,20.2420861588741,1.47235917875492,0.583512698603893
"816","AE213",546635827,189092269,0.345920006812872,20.1192933744987,19.0577456496623,0.48128527720622,-0.600827810607833
"817","AE2131",1003403562,558036036,0.556143168245998,20.7266636199384,20.1399340989055,1.42853839207024,0.481360638635343
"818","AE2132",692536865,335254408,0.484096118117842,20.3558720292659,19.6304002284363,0.850252755150992,-0.028173231833823
"819","AE2133",433821172,242350972,0.558642564360598,19.8881429610674,19.3058975309759,0.120783670864973,-0.352675929294262
"820","AE2135",418540937,174261515,0.416354768661494,19.8522852615089,18.9760676886353,0.0648600923662646,-0.68250577163488
"821","AE2137",831356798,420136292,0.505362189869289,20.5385696204786,19.8560897213633,1.13518746121179,0.197516261093148
"822","AE2138",351010081,112540151,0.320618002421418,19.6763255018154,18.5388206137137,-0.209566308518333,-1.1197528465565
"823","AE2139",372064790,85752938,0.230478508864007,19.7345785637388,18.2669809058141,-0.11871497891892,-1.39159255445611
"824","AE2141",313721839,163918291,0.52249563346465,19.5640172882066,18.9148786360231,-0.384721917415051,-0.743694824247066
"825","AE2142",757808879,316005496,0.41699893569075,20.445941773292,19.571270163805,0.990725302537524,-0.0873032964651594
"826","AE2143",198781783,44115845,0.221931025741931,19.1077182131792,17.6023295729375,-1.09636481295475,-2.05624388733266
"827","AE2144",458990193,223803003,0.487598659869406,19.9445394017835,19.2262767719826,0.20873941867556,-0.432296688287523
"828","AE2145",780904325,295133096,0.377937586656342,20.4759631970988,19.5029369854376,1.03754663997908,-0.155636474832595
"829","AE2146",362205849,166431608,0.459494534556785,19.7077232518199,18.9300950202359,-0.160598456183141,-0.728478440034285
"830","AE2147",827356190,422565053,0.510741393014779,20.5337458615929,19.8618539645067,1.12766433892486,0.203280504236562
"831","AE2148",393653616,201281706,0.511316796846088,19.7909819333775,19.1202160071956,-0.03074842477795,-0.538357453074565
"832","AE2149",865799656,395914706,0.457282124399458,20.5791640956517,19.7967093571303,1.19849850310535,0.138135896860184
"833","AE2151",153985346,67885644,0.440857820327916,18.8523680000061,18.0333351416033,-1.49460836641405,-1.62523831866684
"834","AE2152",235062971,140284169,0.596793992704193,19.2753639979152,18.7591807019278,-0.83490486660834,-0.899392758342352
"835","AE2153",150681324,94317159,0.62593794968247,18.8306777275825,18.3621736928746,-1.52843646100673,-1.29639976739556
"836","AE2154",690741451,402146471,0.58219536473134,20.3532761452887,19.8123269359433,0.846204220996352,0.153753475673098
"837","AE2155",336420074,198240676,0.589265300500469,19.633871157291,19.1049923858474,-0.275777997998014,-0.553581074422799
"838","AE2156",388447079,188673556,0.485712381943281,19.7776674997031,19.0555288627337,-0.0515135822176182,-0.603044597536443
"839","AE2159",410580715,202194075,0.492458772692234,19.8330830935942,19.1247385614507,0.0349124393391546,-0.533834898819472
"840","AE216",453585635,217178130,0.478802927698537,19.9326946410051,19.1962284503467,0.190266359406692,-0.462345009923482
"841","AE2160",431300089,191158499,0.443214605967772,19.8823146679709,19.0686134795823,0.111693879536815,-0.589959980687859
"842","AE2161",506019238,256171332,0.506248207108679,20.0420852462919,19.3613570442105,0.36087167366559,-0.297216416059691
"843","AE2162",442013389,213083470,0.482074695705654,19.9068507314384,19.1771945248439,0.149960262719969,-0.481378935426297
"844","AE2163",257613983,133065802,0.516531752082728,19.3669728325536,18.7063543157164,-0.692031957354442,-0.952219144553795
"845","AE2164",518100713,295612417,0.570569407805467,20.0656802079663,19.5045597522454,0.397670316847419,-0.154013708024764
"846","AE2167",230687822,165858131,0.718972200448448,19.2565759345812,18.9266433483841,-0.864206683167591,-0.731930111886055
"847","AE2168",236575278,121474184,0.513469475876511,19.2817770154609,18.6152123208021,-0.82490314049246,-1.04336113946805
"848","AE2169",339185070,144837345,0.427015684976936,19.6420564455831,18.791121912122,-0.263012242861058,-0.867451548148122
"849","AE2170",264736981,107004793,0.404192843008964,19.3942473665436,18.4883841858155,-0.649494662397241,-1.1701892744547
"850","AE2171",581297327,255674543,0.439834368961411,20.1807729343469,19.3594158772293,0.577168644894925,-0.299157583040853
"851","AE2172",256426858,104604403,0.407930759733444,19.3623540279149,18.4656962023994,-0.699235433510554,-1.19287725787073
"852","AE2173",1440858871,881030793,0.611462240148848,21.0885052109302,20.5966031356165,1.99286563188465,0.938029675346374
"853","AE2174",170692987,70429608,0.412609851393602,18.955377103148,18.0701243008961,-1.33395562693083,-1.58844915937408
"854","AE2175",898037392,327055781,0.364189491343585,20.6157222645978,19.6056412984116,1.25551453190813,-0.0529321618585898
"855","AE2176",807000756,224642997,0.278367765246554,20.5088351630368,19.2300230200589,1.08881367579491,-0.428550440211283
"856","AE2177",1471706614,814159240,0.553207570214806,21.1096885262467,20.5176665313701,2.02590307744171,0.859093071099902
"857","AE2178",751077431,374991134,0.49927093868435,20.4370193082751,19.7424129409885,0.97680984842539,0.0838394807183631
"858","AE2179",1905682463,672467177,0.352874726013575,21.3681060296634,20.3264638608142,2.42893036908933,0.667890400544038
"859","AE2180",1517539152,417321067,0.274998550416312,21.1403558808946,19.8493664283517,2.07373180700655,0.190792968081563
"860","AE2182",1129187437,591261586,0.52361686521314,20.8447641287061,20.1977690933501,1.61272765000182,0.53919563307993
"861","AE2183",1192533515,305253700,0.255970751480305,20.8993458851536,19.5366537920937,1.6978532207684,-0.121919668176415
"862","AE2184",767784141,145605326,0.189643570666042,20.4590191851991,18.7964102727282,1.01112080142217,-0.862163187541992
"863","AE2185",902351227,425159306,0.471168313710289,20.6205143891534,19.8679744943017,1.26298831737298,0.209401034031507
"864","AE2186",529584279,151211531,0.285528738287943,20.0876028774788,18.8341902820293,0.43186085735841,-0.824383178240834
"865","AE2187",2010587071,697746785,0.347036343296967,21.4216925914961,20.3633668227026,2.51250383682503,0.704793362432425
"866","AE2188",1886873894,646577246,0.342671149384189,21.3581872722709,20.2872032324106,2.4134610998812,0.628629772140456
"867","AE2189",1867572977,798172994,0.427385169859416,21.3479055515839,20.4978359163809,2.39742575402753,0.839262456110716
"868","AE2190",833594285,413286040,0.495787995955371,20.5412573731337,19.839650501994,1.13937927352666,0.181077041723852
"869","AE2192",858512342,448794995,0.522758931985162,20.5707116144361,19.9220767601498,1.18531603455357,0.26350329987963
"870","AE2193",2043849587,925277994,0.452713350280409,21.4381009190068,20.6456047843794,2.53809422334935,0.987031324109277
"871","AE2194",1688698542,768717988,0.455213271570409,21.247223975716,20.4602347345919,2.24040302025612,0.801661274321787
"872","AE2196",923641251,297548827,0.322147615947049,20.6438342977214,19.5110888938528,1.29935798841825,-0.147484566417387
"873","AE2197",1447154709,528606411,0.365272909463338,21.0928651959503,20.0857546883243,1.99966545361134,0.427181228054091
"874","AE2198",693537817,260478011,0.37557867013905,20.3573163268741,19.3780290048463,0.852505278086433,-0.280544455423816
"875","AE2199",837069400,454279105,0.542701841687201,20.5454175401897,19.9342223358352,1.14586745965649,0.275648875565049
"876","AE22",1857997363,753624189,0.405611011085165,21.342765058069,20.4404043786412,2.3894086532056,0.781830918371074
"877","AE2200",779594814,270670758,0.347194148985193,20.4742848734463,19.4164137251071,1.03492913061052,-0.242159735163015
"878","AE2202",641759511,399287955,0.622176918543557,20.2797241980186,19.8051934062892,0.731492788095171,0.14661994601905
"879","AE2203",334455806,194568926,0.581747790020425,19.6280153092225,19.086297033568,-0.284910763991571,-0.572276426702154
"880","AE2204",1075892572,510682392,0.474659278528786,20.7964164535529,20.0512584128563,1.53732473682142,0.392684952586101
"881","AE2205",885247718,504545136,0.569947965683431,20.6013780711501,20.0391678605548,1.23314336370293,0.380594400284671
"882","AE2206",461745511,133870549,0.289922794723174,19.9505244552855,18.7123838387472,0.218073693139875,-0.946189621522991
"883","AE2207",467349622,269302753,0.576234023358213,19.9625881907769,19.4113467805294,0.236888264823155,-0.247226679740735
"884","AE2208",190277830,78999117,0.415177727221295,19.063995825217,18.1849472331536,-1.16455413980681,-1.47362622711652
